,ID,Sentence,URL,Sentiment,translated
157,368,「integrated（制御進化）」は、これまで熟練工に頼っていた匠の技を、誰もが簡単に実現できるよう、オートメーション技術を進化させます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"""Integrated"" evolves automation technology so that anyone can easily realize the skills of the craftsmanship that has relyed on skilled workers so far."
158,369,「intelligent（知能化）」は、幅広い制御機器とAIを活用し、機械が自ら学習して状態を保全するなど、進化し続ける装置や生産ラインを実現します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"""Intelligent"" uses a wide range of control devices and AI to realize devices and production lines that continue to evolve, such as learning and preserving the state by themselves."
159,371,有価証券報告書に記載した事業の状況、経理の状況等に関する事項のうち、当社グループの経営成績および財務状況（株価等を含む）に影響を及ぼす可能性のある主なリスクには次のようなものがあり、投資家の皆様の判断に重要な影響を及ぼす可能性がある事項と考えています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Among the matters related to the business status, accounting status, etc. described in the securities report, the main risks that may affect the management performance and financial status (including stock prices, etc.) are as follows. We believe that there is something that can have an important impact on the judgment of investors."
160,372,なお、文中の将来に関する事項は、有価証券報告書提出日（2020年６月24日）現在において当社グループが判断したものです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"The matters related to the future in the sentence have been determined by the Group as of the date of submitting the securities report (June 24, 2020)."
161,373,全世界へ急速に拡大した新型コロナウイルス感染症は、グローバルに事業展開する当社グループの事業活動に大きく影響しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"The rapidly expanding to the world, the new colon virus infections, have a significant impact on our Group's business activities globally."
162,377,2020年１月以降の感染拡大に伴い、当社グループにおいても、一時的に生産停止となる生産拠点がありましたが、５月には概ね通常稼働に回復することができています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"With the expansion of infection since January 2020, the Group also had a production base that temporarily suspended production, but in May it has generally recovered to normal operation."
163,378,一方で、顧客の事業活動の停止、設備投資の停滞や個人消費の低迷に伴う需要減は、現在も継続している状況です。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"On the other hand, the suspension of customer business activities, the stagnation of capital investment, and the decline in demand due to sluggish personal consumption is still continuing."
164,379,当社グループでは、売上減による事業悪化に備えて、年間200億円規模の固定費削減を前提とした運営を４月からスタートするとともに、適切な手元資金を保有し、資金流動性を確保することで有事における安定的な事業運営を行います。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"The Group will start operations in April, assuming fixed costs of 20 billion yen per year in preparation for business deterioration due to sales reductions, and holds appropriate funds to ensure funding fluid. We will operate a stable business in an emergency."
165,380,同時に、コロナショック後に生まれる新たな社会的課題を事業機会につなげる取り組みを加速していきます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"At the same time, we will accelerate efforts to connect new social issues born after the Corona shock to business opportunities."
166,381,当社グループは、グローバルに事業展開しているため、各国・エリアのマクロ経済や関連市場の動向等により、当社グループの経営成績および財務状況が悪影響を受ける可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Since the Group has a global business, the business performance and financial status of the Company may be adversely affected by the movements of macro economy and related markets in each country and areas."
167,384,当社グループの積極的な海外市場への事業展開により、今後も海外事業比率は高まると想定しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,The Group's aggressive business development in overseas markets is assumed that the overseas business ratio will continue to increase.
168,385,米ドル、ユーロ、人民元などの主要通貨に加え、新興国通貨の急激な円に対する為替レートの変動が長期に及んだ場合は、当社グループの経営成績および財務状況に影響を及ぼす可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In addition to major currencies such as US dollars, euros, yuan, etc., if the exchange rate fluctuations in the rapid circle of emerging country currencies are long -term, the business performance and financial status of the Company may be affected. 。"
169,386,そのため、当社グループは為替レートの変動に対して、短期的には金融機関との為替先物予約による為替ヘッジを実行することに加えて、中期的には海外生産拡大や現地調達率向上など、外貨建支出の増加による収支の為替バランスを改善することで、為替レートの変動に強い収益構造作りに取り組んでいます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Therefore, in response to the exchange rate fluctuations, in addition to the exchange rate fluctuations, in the short term, in addition to executing a foreign exchange hedging by reservation with a financial institution, foreign currency in the medium term, such as expanding overseas production and improving local procurement rates. By improving the balance balance of the income and expenditure due to an increase in expenditures, we are working on creating a profit structure that is resistant to fluctuations in exchange rates."
170,387,当社グループは、設備投資やＭ&amp;Ａなどの資金需要が生じた場合には、調達時の金利情勢、外部マクロ環境、当社の状況などを総合的に勘案し、必要な資金を調達することとしています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In the event that the Group has funded, the interest rate situation at the time of procurement, the external macro environment, the situation of our company, etc., the Group will be raised to raise the necessary funds. is."
171,388,このため、金融市場の不安定化が生じた場合などには、資金調達の制約を受け、資金調達コストが増加することにより、当社グループの経営成績および財政状態に影響を及ぼす可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"For this reason, in the event of a financial market instinct, it may affect the management performance and financial status of the Group by receiving funding and increasing funding costs."
172,389,そこで、当社グループは、経済・金融市場の状況に応じた手元資金の確保を行うとともに、金融機関との間のコミットメントライン契約締結等による資金流動性を確保しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Therefore, the Group has secured the funds on the economic and financial markets, and has secured the flow of funds due to the conclusion of a commitment line contract with financial institutions."
173,390,また、格付け機関から長期発行体格付として「安定的」の高格付けを獲得しており、高い調達力を維持しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In addition, the rating agency has gained ""stable"" high rating as a long -term issuer rating, maintaining a high procurement power."
174,391,加えて、グループ内各社のグローバルの資金需要に対応できるように、グローバルベースのグループファイナンスを実現することにより、エリアを跨ぐ柔軟な資金供給体制を構築しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In addition, we have established a flexible fund supply system across the area by realizing global -based group finance so that we can respond to global funding demands of each company."
175,392,当社グループは、中国・アジアをはじめとして海外にも生産拠点を持ち、各国の営業拠点等を通じて製品をグローバルの顧客に供給しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"The Group has a production base overseas, including China and Asia, and supplies products to global customers through sales offices in each country."
176,393,また、当社グループの部品等の仕入先もグローバルに存在しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"In addition, the suppliers of the Group's parts are also global."
177,394,このように、当社グループは、グローバルなサプライチェーンのもとで事業活動をおこなっています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"In this way, the Group is engaged in business activities under global supply chains."
178,397,このような災害や感染症などが発生した場合のリスク全てを回避することは困難であり、当社グループの事業活動の一部停止や縮小などが生じた場合、当社グループの経営成績および財務状況に影響を及ぼす可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"It is difficult to avoid all the risks in the event of such a disaster or infectious disease, and in the event of a partial suspension or shrinking of the Group's business activities, the business performance and financial status of the Group will be found. It can affect it."
179,403,当社グループは、事業上の重要情報および事業の過程で入手した個人情報や取引先等の秘密情報を保有しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,The Group has business information and personal information obtained during the business process and secret information such as business partners.
180,405,これらの脅威は年々高まっています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,These threats are increasing year by year.
181,406,その結果、当社グループの経営成績および財務状況に影響を及ぼす可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"As a result, it may affect the management performance and financial status of the Group."
182,409,国内では、より消費者保護に配慮した対応が必要であるとともに、海外においても品質に対する関心が高まっています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"In Japan, more consideration for consumer protection is required, and interest in quality is increasing overseas."
183,411,これらが発生した場合は、当社グループの経営成績および財務状況、さらに当社グループの社会的評価に影響を及ぼす可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"If these occur, it may affect the business performance and financial status of the Company and the social reputation of the Group."
184,413,当社グループは、グローバルに事業展開しているため、労働、個人情報保護、安全保障貿易管理、贈収賄防止、独占禁止法令など、さまざまな法規制の適用を受けています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"The Group has been expanding its business globally, and has applied various laws and regulations, including labor, personal information protection, security trade management, bribery prevention, and antitrust laws and regulations."
185,423,その中で、米中をはじめとする二国間関係や英国のEU離脱などの多国間関係など、国際関係は変化が増しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Among them, international relations, including the United States and China, and multilateral relationships such as the EU in the UK, are changing."
186,424,関係国の政策や法律の変更、関税の引き上げ、製品供給や技術提供の制限などにより、生産、物流や営業活動が制限を受け、顧客への製品供給に支障をきたす場合、当社グループの経営成績および財務状況に影響を及ぼす可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"If the production, logistics and sales activities are restricted due to changes in the policies and laws of related countries, raising tariffs, and restrictions on product supply and technology provision, the management results of the Group's Group. And it may affect the financial situation."
187,425,そこで、当社グループは、グローバルで政治・経済情勢や法規制の動向を定期的にモニタリングし、最新の状況を踏まえて対策を講じています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Therefore, the Group regularly monitors the political, economic situation and laws and regulations on a regular basis and takes measures based on the latest situations."
188,431,当社グループは、気候変動、大気汚染、水質汚染、有害物質、廃棄物、商品リサイクルおよび土壌・地下水の汚染などに関する種々の環境関連法令および規制等の適用を受けており、それらは当社グループが活動をおこなう世界各国で年々強化されてきています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"The Group has been applied to various environmental laws and regulations on climate change, air pollution, water pollution, harmful substances, waste, product recycling, and soil / groundwater pollution, etc. It is being strengthened year by year in all over the world."
189,435,当社グループは、グローバルなサプライチェーンを通じて、仕入先から部品等の調達をおこなっています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,The Group has procured parts from suppliers through global supply chains.
190,437,また、紛争鉱物への対応や、環境への配慮など、サプライチェーンを通して、社会からＥＳＧ観点で、より高度な対応が求められています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"In addition, more advanced response from society is required through the supply chain, such as responding to conflict minerals and consideration for the environment."
191,439,また、当社グループの社会的評価が悪影響を受ける可能性もあります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In addition, the social evaluation of the Group may be adversely affected."
192,443,当社グループが事業活動を行う中で、第三者の知的財産権を侵害しているとの主張を受け、係争となる可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"As the Group is conducting business activities, there is a possibility that it will be dispute due to the claim that third parties have violated intellectual property rights."
193,444,また、発明者との間で発明褒賞について係争となる可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In addition, there is a possibility that the inventor praise will be dispute with the inventor."
194,445,ブランド管理については、第三者が当社グループのブランド名を不当に使用し、当社商品と類似した商品を製造・販売することにより損害を受ける可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Regarding brand management, a third party may be damaged by using the brand name of the Company unreasonably and manufacturing and selling products similar to our products."
195,446,さらに、不正なドメインネームの登録について、その全てを把握し対処するのは難しいため、同一または類似のドメインネームを使われることで、当社グループの信頼を損ねるような商行為がなされる可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Furthermore, it is difficult to understand and deal with all of them about the registration of an illegal domain name, so using the same or similar domain name may cause commercial actions that impair the trust of the Group. 。"
196,447,このような知的財産に関する重大な係争問題が発生した場合、当社グループの経営成績および財務状況に影響を及ぼす可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"If such a serious dispute issue on intellectual property occurs, the Group's business performance and financial status may be affected."
197,448,そこで、当社グループは、研究開発および設計にあたって第三者の知的財産権の調査を実施しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Therefore, the Group is conducting a survey of third parties in research and development and design."
198,451,さらに、悪意を持った当社グループのブランド名と類似した商標権の取得を阻止する対応も行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In addition, we are also responding to prevent the acquisition of trademark rights similar to the brand name of the Group's Group."
199,452,また、当社グループのブランド名と類似したドメインネームが使用され、かつ、ウェブサイトの内容に商標権等の侵害があれば、ドメインの使用阻止も含め必要な対策を行っています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In addition, if the domain name similar to the brand name of the Group is used, and if the contents of the website have trademark rights, etc., we are taking necessary measures, including the use of domains."
200,453,当社グループは、世界のさまざまな地域に拠点や取引先を持ち、グローバルなサプライチェーンを構築し、事業活動をおこなっています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"The Group has a base and business partner in various regions around the world, has a global supply chain and conducts business activities."
201,454,その中に潜むリスクも変化していますが、顕在化すれば、当社グループにとっての危機となる場合がありえます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"The risk of lurking in it is changing, but it can be a crisis for the Group if it becomes apparent."
202,455,もし危機対応に失敗すれば、当社グループに発生する損害などが拡大する可能性があります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"If a crisis response fails, the damage caused by the Group may increase."
203,463,当社グループは、技術の育成・強化を目的に中長期的視野に立った技術戦略を定め研究開発を実行しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,The Group is conducting research and development by establishing a technical strategy based on medium- to long -term perspective to develop and strengthen technology.
204,464,自社の強み、コア技術として「センシング＆コントロール＋Think」を位置づけ、進化させています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"The company's strength and core technology are positioned as ""Sensing & Control + Think"" and evolved."
205,465,これを技術戦略の核として、全社的視点から当社のコーポレート研究所である技術・知財本部が基盤的な技術開発を担い、各事業部門がその応用技術開発や商品開発を実施しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"With this as the core of the technical strategy, the Corporate Institute of Corporate Intelligence and Intelligence Headquarters is responsible for basic technology development from a company -wide perspective, and each business unit has developed its application technology and product development."
206,466,主力事業である制御機器事業をはじめ、ヘルスケア事業、社会システム事業に重点的に研究開発費を割当て、製品開発およびものづくり技術の強化を実施しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Including the control equipment business, which is the main business, we are assigning R & D expenses focusing on healthcare businesses and social system businesses, and enhancing product development and manufacturing technology."
207,467,当期の取り組みとしては、センシング技術、制御技術、AI技術、ロボット技術、パワーエレクトロニクス技術などの自社コア技術の継続的な高度化に加えて、昨年度設立した全社イノベーションプラットフォームであるイノベーション推進本部において近未来デザインから戦略策定、事業検証までを一気通貫で行い、農業に関連した事業や地方都市の社会課題解決など新規事業の創出の加速を行いました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"In the current term, in addition to continuous advancement of our own core technology such as sensing technology, control technology, AI technology, robot technology, and power electronics technology, the innovation promotion headquarters, which is an innovation platform established last year, is nearby. From design to strategy formulation, business verification, we have accelerated new businesses, such as solving agriculture and resolving social issues in local cities."
208,469,併せて、知財を経営・事業へ積極的に生かすべく、事業や研究開発と連動させた知財戦略を策定・実行し、量、質ともに特許創出力を大幅に向上させました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"At the same time, in order to actively use intellectual property in management and business, we have formulated and implemented intellectual property strategies linked to business and research and development, and greatly improved patent creation capacity in both quantity and quality."
209,470,これらの活動の成果により、2017年から4年連続でクラリベイトアナリティクス様が知財動向の分析をもとに世界の革新企業/機関トップ100を選定する「DerwentTop100グローバル・イノベーター2020」に選出されましたグループ全体の研究開発に関する費用の総額は、前連結会計年度は493億35百万円、当連結会計年度は459億88百万円です。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"According to the results of these activities, Clarivate Analytics for the fourth consecutive year has been selected as the ""DerwentTop100 Global Innovator 2020"", which selects the top 100 of the world's innovation companies/institutions based on analysis of intellectual property trends. The total cost of R & D for the whole group is 49,335 million yen in the previous consolidated fiscal year, and 45,988 million yen in the consolidated fiscal year."
210,471,なお、研究開発費については、技術・知財本部で行っている技術開発費用85億53百万円が含まれています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"R & D expenses include 8,553 million yen for technology development costs at the Technical and Intelligence Headquarters."
211,472,オペレーティング・セグメント別の研究開発費は、次のとおりです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,R & D expenses for each operating segment are as follows:
212,473,オペレーティング・セグメント別の研究の目的、主要課題および研究成果は、次のとおりです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"The goals, major issues and research results of research by operating segment are as follows:"
213,492,その他のセグメントは、事業の育成・強化や新規事業の探索・育成を目的とした事業を、本社直轄で担当しており、環境事業、バックライト事業などが含まれます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,N/A,"Other segments are responsible for the development and strengthening of business and the purpose of searching and developing new businesses at the headquarters, and includes environmental businesses and backlight businesses."
214,495,当社グループは、この基本的な考え方に基づき、オムロンコーポレート・ガバナンスポリシーを制定し、コーポレート・ガバナンスの継続的な充実に取り組みます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"Based on this basic idea, the Group will establish an Omlon Corporate Gabanans Policy and continue to work on corporate governance."
215,496,オムロンコーポレート・ガバナンスポリシーは、以下URLを参照URL：https://www.omron.co.jp/sustainability/governance/corporate_governance/policy/,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,"For the Omron Corporate Gabanans Policy, see the URL below URL: https: //www.omron.co.jp/Sustainability/corporate_GOVERNANCE/policy/"
216,523,業務執行・経営の監視の仕組みおよび内部統制システムの整備状況の模式図は次のとおりです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,The scheme of the mechanism of business execution and management monitoring and the maintenance status of the internal control system is as follows.
217,544,定款の内容は次のとおりです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IXLK.pdf,Neutral,The contents of the articles of incorporation are as follows.
218,552,当社は、お客さまをはじめとするステークホルダーの皆様から信頼され、選ばれ続けるブランドとなることを目指し、全社一丸となって事業活動を推進すべく、下記の「コーポレートビジョン」を策定しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"We are formulating the following “Corporate Vision” to promote business activities as a whole company, aiming to become a brand that will continue to be trusted by customers and other stakeholders."
219,553,私たちはクルマをこよなく愛しています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,We love cars.
220,554,人々と共に、クルマを通じて豊かな人生を過ごしていきたい。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,I want to spend a rich life with people through cars.
221,555,未来においても地球や社会とクルマが共存している姿を思い描き、どんな困難にも独創的な発想で挑戦し続けています。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"In the future, the earth, society and cars are coexisting, and we continue to challenge any difficulties with original ideas."
222,556,カーライフを通じて人生の輝きを人々に提供します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,We provide people the brilliance of life through car life.
223,558,挑戦することを真剣に楽しみ、独創的な“道(どう)”を極め続けます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,Enjoy the challenge seriously and continue the original “road”.
224,559,自動車業界は今、100年に一度の変革期の中にあります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,The automotive industry is now in a transformation of 100 years.
225,560,CASE（コネクティビティ技術/自動運転技術/シェアード・サービス/電動化技術といった新技術の総称）に代表される時代の要請に応えていくために、クルマの企画、開発、製造、販売、サービスなど多くの領域で変革が求められます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,Neutral,"Many car planning, development, manufacturing, sales, and services, such as CASE (a general term for new technologies such as connectivity/autonomous driving technology/shared service/electrification technology) Changes are required in the area."
226,561,当社は、2019年５月に公表した中期経営方針では、この変革期を乗り越え、次の100年に向けた最初のステージとして、今後６年間に取り組むべき３つの領域「独自の商品・顧客体験への投資」「ブランド価値を低下させる支出の抑制」「遅れている領域への投資」を定めました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"According to the medium -term management policy published in May 2019, the company will survive this transformation period and to work in the next six years as the first stage for the next 100 years. ""Investment of"" suppressing expenditures to reduce brand value "","" investment in delayed areas ""has been stipulated."
227,563,この変革期を乗り越え、持続的な成長を続けるために、「人と共に創る独自性」を経営方針に置いた中期経営計画の推進に取り組んでまいります。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,Neutral,"In order to survive this transformation and continue to grow sustained, we will work to promote a medium -term management plan with a management policy of ""uniqueness of creating with people."""
228,564,CASE時代を乗り切る技術開発・商品化計画を着実に推進,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,Neutral,Steadily promote technology development and commercialization plan to survive the CASE era
229,565,少ないモデル数でグローバルに電動化技術を含む様々なパワートレインによるバリエーション展開で世界中のお客様の多種多様な使い方、嗜好をカバー,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"Cover a wide variety of uses and preferences of customers around the world by developing variations with various powertrains, including electrification technology with a small number of models."
230,566,電動化を含むパワートレインのバリエーション拡大、先進技術拡大により、価格カバレッジの拡大への挑戦,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,Challenge to expand price coverage by expanding powertrain variations including electrification and expanding advanced technology
231,567,Large商品群は、単に高価格を目指すのではなく、非常に高い商品価値に対して、納得感のある価格で提供,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"Large products are not just aimed at high prices, but provided at a reasonable price for very high product values."
232,570,販売の質的向上による支出の抑制,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,Suppressing expenditure by improving sales
233,571,お客様の資産であるクルマの残価を高い状態で維持,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"Maintain the residual value of the car, which is your asset, at a high state"
234,572,支払い方法の多様化に対する競合力ある対応,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,Competitiveness to diversification of payment methods
235,574,インフラへの投資（米国新工場の建設、IT投資など）,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"Investment in infrastructure (construction of new US factory, IT investment, etc.)"
236,577,中期経営計画の最終年度となる2025年３月期の財務指標は以下のとおりです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"The financial indicators for the fiscal year ending March 202, 2025, the final year of the medium -term management plan are as follows."
237,578,３月中旬以降、世界的な感染拡大により、グローバルで販売が急激に減少し、同時に販売会社での在庫が増加しました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"Since mid -March, the spread of global infection has rapidly decreased globally, and at the same time, stocks at sales companies have increased."
238,579,販売減少及び在庫増に対し、工場の操業停止を行うなど生産調整を実施し、在庫の適正化を行いました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"Production and adjustment were implemented, such as stopping the operation of the factory for the decrease in sales and the increase in inventory, and the inventory was optimized."
239,580,現在、販売は徐々に回復基調にあり、７月には国内工場を昼夜勤務の２直操業に再開します。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"Currently, sales are gradually recovering, and in July, we will resume domestic factories to two direct operation for day and night."
240,581,今後も各国の販売や在庫の状況を注視しながら、感染が再び拡大するリスクも視野に入れ、慎重かつ柔軟に対応していきます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"In the future, while watching the sales and inventory status of each country, we will respond carefully and flexibly, taking into account the risks that the infection will expand again."
241,582,なお、販売減少に伴い売上収入が縮小する中、国内外の子会社を含め、資金確保のために緊急支出抑制と資金調達を行いました。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"With the decline in sales, sales revenues were reduced, and urgent expenditures were suppressed and funded to secure funds, including subsidiaries in Japan and overseas."
242,584,コロナ禍の影響で世界の自動車需要回復の見通しは不透明であり、また厳しい状況も想定されます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"The prospect of recovery from the world's automobile demand is uncertain due to the corona evil, and a severe situation is assumed."
243,585,この事業環境に対して、中期経営方針は維持しながらも、あらゆる領域での効率化を最大限に図った上で、中期経営計画の施策や目標は、その規模やタイミングの見直しを行っていきます。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,"In response to this business environment, while maintaining the medium -term management policy, the measures and goals of the medium -term management plan will be reviewed by maximizing efficiency in all areas. Masu."
244,586,なお、早急に対応すべき具体的な取り組みは以下の通りです。,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,The specific initiatives that need to respond immediately are as follows.
245,587,あらゆる費用の効率化を目指すこと,https://disclosure2dl.edinet-fsa.go.jp/searchdocument/pdf/S100IS9D.pdf,N/A,Aiming to improve the efficiency of all costs
